@RELATION touch

@ATTRIBUTE pressure		REAL
@ATTRIBUTE size		 	REAL
@ATTRIBUTE touchmajor	REAL
@ATTRIBUTE touchminor	REAL
@ATTRIBUTE duration		REAL
@ATTRIBUTE flytime		REAL
@ATTRIBUTE shake		REAL
@ATTRIBUTE orientation	INTEGER
@ATTRIBUTE type 		INTEGER
@ATTRIBUTE class 	{Navid,Others}

@DATA
0.16862746,0.06879778,118.5,79.5,99,413,73.46259,1,1,Others
0.16862747,0.06254344,107.14286,72.85714,77,227,73.771904,1,1,Others
0.16470589,0.06581952,108.85714,80.57143,101,96,82.59964,1,1,Others
0.16246499,0.06939343,111.42857,88.28571,71,726,40.985363,1,1,Others
0.17703082,0.089049935,151.71428,104.57143,78,202,46.10298,1,1,Others
0.16190477,0.066117354,116.57143,73.71429,75,173,15.645546,1,1,Others
0.17345402,0.066713,110.30769,81.69231,138,0,47.47062,1,2,Others
0.17224738,0.05885497,90.92308,78.46154,130,1161,55.654427,1,2,Others
0.17591037,0.066713,121.71429,70.28571,98,1558,23.725353,1,2,Others
0.17080611,0.06740793,111.333336,82.666664,114,235,47.680458,1,2,Others
0.16519608,0.06879778,125.25,72.75,98,113,8.250004,1,2,Others
0.17058824,0.07088256,126.0,78.0,72,115,16.759237,1,2,Others
0.15980393,0.063585825,107.25,75.75,115,0,54.693554,1,1,Others
0.17303923,0.076876305,128.25,93.0,101,8,35.312653,1,1,Others
0.17422971,0.07892386,131.14285,96.0,74,124,151.36072,1,1,Others
0.17124183,0.07817929,134.0,91.0,63,123,135.11732,1,1,Others
0.17009805,0.06957957,111.0,89.25,101,888,11.050232,1,1,Others
0.17422971,0.07564777,125.14286,92.57143,90,67,43.143093,1,1,Others
0.1717647,0.06337735,94.8,87.6,46,124,16.098022,1,1,Others
0.17437911,0.095205,161.2,112.8,147,237,118.470024,1,1,Others
0.17310926,0.09083689,153.42857,108.0,86,34,156.22203,1,1,Others
0.17189543,0.09207783,157.0,108.0,58,95,5.6342115,1,1,Others
0.16936277,0.071143165,122.625,82.125,177,0,15.361786,1,1,Others
0.17500001,0.08000347,141.75,88.5,107,238,41.4296,1,1,Others
0.16209151,0.046212647,72.0,61.0,56,632,8.521646,1,1,Others
0.16732027,0.08408617,137.0,105.0,59,9,8.521646,1,1,Others
0.1717647,0.081306465,142.8,91.2,53,803,63.57786,1,1,Others
0.16601308,0.06706046,106.0,87.0,72,219,74.05814,1,1,Others
0.17189543,0.069492705,111.0,89.0,59,17,21.4862,1,1,Others
0.16526611,0.05956518,102.0,69.42857,83,164,38.754738,1,1,Others
0.16053922,0.06306463,101.625,79.875,192,4,1.2078806,1,1,Others
0.16688454,0.051192958,80.0,67.333336,118,605,31.921387,1,1,Others
0.16764706,0.047428776,73.5,63.0,101,60,14.932463,1,1,Others
0.16358544,0.05331083,81.42857,72.0,90,71,42.540497,1,1,Others
0.15980393,0.06723419,119.25,74.25,97,1016,11.048928,1,1,Others
0.16535948,0.06115358,97.0,79.0,67,8,7.2071853,1,1,Others
0.16627453,0.058234885,94.0,73.6,158,124,50.47862,1,1,Others
0.17142858,0.06701083,118.28571,74.57143,72,13,45.490265,1,1,Others
0.16797386,0.050034747,79.0,65.0,82,386,20.432306,1,1,Others
0.16732027,0.046212655,74.0,59.0,80,89,65.18709,1,1,Others
0.17019609,0.06963169,122.4,78.0,46,558,3.4208753,1,1,Others
0.16627452,0.056497566,89.4,73.2,154,194,31.060572,1,1,Others
0.16209151,0.058026407,94.0,73.0,75,62,15.090815,1,1,Others
0.17450981,0.065323144,105.0,83.0,76,0,22.519554,1,1,Others
0.16470589,0.05926735,94.28571,76.28571,86,180,23.94078,1,1,Others
0.15599129,0.06926107,118.0,81.333336,107,545,5.159049,1,1,Others
0.16514163,0.06648135,114.666664,76.666664,108,10,25.281982,1,1,Others
0.16797386,0.0705351,114.0,89.0,63,736,4.670678,1,1,Others
0.17124183,0.064280756,97.0,88.0,66,554,40.985363,1,1,Others
0.16732027,0.06393329,109.0,75.0,70,253,2.414479,1,1,Others
0.16313726,0.055872135,96.0,64.8,58,95,76.41474,1,1,Others
0.17124183,0.0847811,143.0,101.0,74,0,20.29031,1,1,Others
0.16694678,0.078030385,133.71428,90.85714,89,310,47.05147,1,1,Others
0.16601308,0.06462822,109.0,77.0,72,233,23.74318,1,1,Others
0.16470589,0.049617793,78.0,64.8,52,151,0.39927164,1,1,Others
0.16078432,0.074456476,120.0,94.28571,80,457,6.7800336,1,1,Others
0.16386555,0.06537278,109.28571,78.85714,167,95,22.935627,1,1,Others
0.17254902,0.06497568,102.0,85.0,64,142,122.32548,1,1,Others
0.1632353,0.068276584,117.0,79.5,102,60,177.55188,1,1,Others
0.16582634,0.05390648,87.42857,67.71429,86,33,31.652935,1,1,Others
0.16470589,0.04378041,70.5,55.5,88,710,117.36402,1,1,Others
0.16519609,0.061501045,101.25,75.75,98,80,45.853954,1,1,Others
0.1656863,0.058895066,93.75,75.75,108,97,12.676335,1,1,Others
0.16313726,0.05295344,80.4,72.0,36,702,26.963614,1,1,Others
0.17058824,0.07748437,127.0,96.0,139,193,25.988195,1,1,Others
0.1764706,0.08309342,132.0,107.14286,83,0,21.835938,1,1,Others
0.1654902,0.079638645,125.4,103.8,128,8,149.6383,1,1,Others
0.17320262,0.07400973,115.0,98.0,55,97,22.31921,1,1,Others
0.17535014,0.069095604,104.57143,94.28571,81,115,38.58696,1,1,Others
0.16666667,0.05976373,97.0,75.0,68,17,25.679066,1,1,Others
0.16414566,0.059863,102.0,70.28571,86,187,76.5313,1,1,Others
0.16806723,0.07534995,126.85714,90.0,69,398,54.960835,1,1,Others
0.16470589,0.04864489,77.0,63.0,54,218,37.221188,1,1,Others
0.17450981,0.0781793,133.0,92.0,55,200,12.327892,1,1,Others
0.15686275,0.05455177,99.0,58.0,86,466,101.22016,1,1,Others
0.16302522,0.052417357,96.0,54.857143,92,70,43.82505,1,1,Others
0.16176471,0.055767898,89.25,71.25,92,79,14.789058,1,1,Others
0.17086835,0.065819524,111.42857,78.0,85,121,29.869457,1,1,Others
0.16806723,0.06284126,106.28571,74.57143,108,85,10.904747,1,1,Others
0.1637255,0.06254344,107.25,72.75,95,397,1.248567,1,1,Others
0.16323529,0.06593121,114.0,75.75,91,106,20.72246,1,1,Others
0.16470589,0.057070885,96.75,67.5,92,95,67.19894,1,1,Others
0.16638657,0.053310834,85.71429,67.71429,81,556,123.633026,1,1,Others
0.16470589,0.058373872,100.5,67.5,39,182,233.63495,1,1,Others
0.1579832,0.054502133,90.0,66.85714,88,353,13.2751465,1,1,Others
0.17320262,0.0733148,118.0,93.0,76,77,17.393715,1,1,Others
0.16918768,0.061649952,108.0,69.42857,81,22,3.6223598,1,1,Others
0.17124183,0.07887422,133.0,94.0,62,202,44.801918,1,1,Others
0.16928105,0.06845031,123.0,74.0,90,0,12.483516,1,1,Others
0.1640523,0.071230024,126.0,79.0,88,423,17.489225,1,1,Others
0.16638656,0.06790431,114.0,81.42857,81,437,3.9566705,1,1,Others
0.17385621,0.076094516,130.0,89.0,66,113,19.411654,1,1,Others
0.17696078,0.080785275,126.75,105.75,110,60,68.88468,1,1,Others
0.17366947,0.08011516,129.42857,101.14286,83,96,29.576406,1,1,Others
0.16575167,0.06323836,112.0,70.0,155,133,93.72157,1,1,Others
0.1717647,0.06546213,108.0,80.4,47,149,43.421726,1,1,Others
0.15947713,0.06323836,106.0,76.0,22,149,9.530077,1,1,Others
0.17189543,0.06636553,105.0,86.0,80,0,6.344787,1,1,Others
0.16918768,0.060160827,96.0,77.14286,73,158,19.950119,1,1,Others
0.16949892,0.05513088,85.333336,73.333336,120,32,17.803225,1,1,Others
0.16470589,0.07010076,107.25,94.5,99,88,14.936659,1,1,Others
0.17490196,0.078387775,136.8,88.8,52,177,22.780039,1,1,Others
0.16209151,0.052351173,82.0,68.666664,82,421,4.4276133,1,1,Others
0.17472768,0.0727357,115.333336,94.0,120,171,42.203484,1,1,Others
0.17058824,0.07713691,133.0,89.0,63,10,8.777618,1,1,Others
0.17254904,0.07557331,117.0,100.5,97,125,75.216934,1,1,Others
0.16557735,0.06300672,103.333336,78.0,118,503,46.23282,1,1,Others
0.16806723,0.06164996,106.28571,71.14286,80,233,55.520943,1,1,Others
0.1637255,0.058634475,99.0,69.75,91,89,10.924108,1,1,Others
0.16601308,0.049339816,78.0,64.0,89,72,45.66994,1,1,Others
0.16601308,0.047255043,79.0,57.0,90,80,28.889555,1,1,Others
0.1683258,0.070241086,118.61539,83.53846,147,829,13.505984,1,1,Others
0.17226891,0.07654125,119.14286,101.14286,151,114,29.875927,1,1,Others
0.1764706,0.06984016,110.0,91.0,73,114,17.102665,1,1,Others
0.17254902,0.07088256,113.0,91.0,85,0,8.248722,1,1,Others
0.16519608,0.076355115,129.75,90.0,91,157,73.65211,1,1,Others
0.18039216,0.082199946,123.42857,113.14286,75,113,14.482314,1,1,Others
0.1751634,0.07053509,110.0,93.0,73,156,85.100235,1,1,Others
0.17450981,0.081306465,138.0,96.0,70,129,16.350475,1,1,Others
0.1759804,0.084954835,144.0,100.5,112,283,11.660368,1,1,Others
0.16514163,0.07690527,132.66667,88.666664,105,24,75.78195,1,1,Others
0.17164406,0.076014325,130.61539,88.15385,129,184,51.305435,1,1,Others
0.15966387,0.046758663,72.0,62.57143,81,599,31.04517,1,1,Others
0.16666669,0.04899236,75.0,66.0,91,89,75.416565,1,1,Others
0.16895425,0.07939542,134.5,94.0,117,438,7.6359715,1,1,Others
0.1656863,0.05222377,82.2,68.1,149,807,46.261288,1,1,Others
1.0,0.025882354,212.44795,212.44795,117,0,11.87448,1,1,Others
1.0,0.025163399,214.55956,214.55956,103,218,60.56834,1,1,Others
1.0,0.02254902,149.36514,149.36514,85,162,146.07251,1,1,Others
1.0,0.02418301,182.8855,182.8855,73,132,96.99827,1,1,Others
1.0,0.024509806,193.44351,193.44351,50,114,57.148518,1,1,Others
1.0,0.023284314,201.36201,201.36201,145,341,5.388836,1,1,Others
1.0,0.023529416,182.8855,182.8855,84,48,0.45185944,1,1,Others
1.0,0.023529416,182.8855,182.8855,105,112,20.81655,1,1,Others
1.0,0.023202615,182.8855,182.8855,102,103,15.023367,1,1,Others
1.0,0.025490198,209.28053,209.28053,94,32,3.841103,1,1,Others
1.0,0.026143795,204.00153,204.00153,73,80,109.48663,1,1,Others
1.0,0.023529414,160.38474,160.38474,71,0,16.643354,1,1,Others
1.0,0.025000002,193.44351,193.44351,68,209,135.92247,1,1,Others
1.0,0.025490196,214.55956,214.55956,114,93,152.68246,1,1,Others
1.0,0.022875817,171.40434,171.40434,70,1401,32.13324,1,1,Others
1.0,0.024019608,198.72253,198.72253,186,112,2.5946076,1,1,Others
1.0,0.023137257,161.76947,161.76947,103,350,23.351482,1,1,Others
1.0,0.021895425,161.76947,161.76947,124,288,41.713238,1,1,Others
1.0,0.02377451,209.28053,209.28053,112,341,20.956467,1,1,Others
1.0,0.025490198,225.11755,225.11755,84,122,96.19992,1,1,Others
1.0,0.024509806,193.44351,193.44351,73,51,110.370476,1,1,Others
1.0,0.023137257,174.43909,174.43909,74,122,68.856834,1,1,Others
1.0,0.023529414,160.38474,160.38474,104,0,40.621418,1,2,Others
1.0,0.024836605,182.8855,182.8855,83,122,17.616245,1,2,Others
1.0,0.024705883,187.1087,187.1087,101,785,6.4025655,1,2,Others
1.0,0.02509804,199.77832,199.77832,144,309,44.3376,1,2,Others
1.0,0.023529414,177.60649,177.60649,79,1331,38.239845,1,2,Others
1.0,0.025000002,193.44351,193.44351,103,53,48.37462,1,2,Others
1.0,0.023529414,160.38474,160.38474,80,321,3.4214714,1,2,Others
1.0,0.023529416,182.8855,182.8855,63,11,19.784967,1,2,Others
1.0,0.022875821,161.76947,161.76947,73,0,38.795326,1,1,Others
1.0,0.024705883,187.1087,187.1087,120,169,70.02393,1,1,Others
1.0,0.0254902,204.00153,204.00153,93,123,51.89217,1,1,Others
1.0,0.02401961,193.44351,193.44351,66,7,51.89217,1,1,Others
1.0,0.024836605,204.00153,204.00153,70,228,14.289587,1,1,Others
1.0,0.02418301,182.8855,182.8855,91,156,48.95085,1,1,Others
1.0,0.02418301,182.8855,182.8855,75,82,225.51115,1,1,Others
1.0,0.024509806,193.44351,193.44351,52,100,114.960915,1,1,Others
1.0,0.022875821,182.8855,182.8855,83,835,58.567265,1,1,Others
1.0,0.02392157,187.1087,187.1087,114,1090,46.491554,1,1,Others
1.0,0.024509806,193.44351,193.44351,87,0,91.29532,1,2,Others
1.0,0.02392157,199.77832,199.77832,62,166,51.321873,1,2,Others
1.0,0.023039218,177.60649,177.60649,102,227,21.51461,1,2,Others
1.0,0.023529416,182.8855,182.8855,90,102,86.1019,1,2,Others
1.0,0.02401961,193.44351,193.44351,69,727,91.66388,1,2,Others
1.0,0.023529414,199.77832,199.77832,84,61,68.614044,1,2,Others
1.0,0.023039218,177.60649,177.60649,84,80,28.82139,1,2,Others
1.0,0.023529416,182.8855,182.8855,83,60,39.917007,1,2,Others
1.0,0.025816994,224.38672,224.38672,130,0,23.95018,1,1,Others
1.0,0.0254902,202.53986,202.53986,79,230,120.584045,1,1,Others
1.0,0.024509804,193.44353,193.44353,88,219,14.816654,1,1,Others
1.0,0.02418301,204.00153,204.00153,69,147,43.87514,1,1,Others
1.0,0.023529416,182.8855,182.8855,82,168,1.1514027,1,1,Others
1.0,0.023137257,174.43909,174.43909,126,81,91.09633,1,1,Others
1.0,0.02605042,224.49113,224.49113,126,109,80.361755,1,1,Others
1.0,0.025490196,215.4414,215.4414,135,134,35.57643,1,1,Others
1.0,0.025490198,193.44351,193.44351,103,0,7.2891607,1,2,Others
1.0,0.025490198,193.44351,193.44351,68,147,39.126556,1,2,Others
1.0,0.024929972,207.0181,207.0181,112,281,6.9009447,1,2,Others
1.0,0.02509804,199.77832,199.77832,111,838,29.22732,1,2,Others
1.0,0.023529414,174.43909,174.43909,99,1897,46.204838,1,2,Others
1.0,0.02385621,182.8855,182.8855,93,50,6.3867373,1,2,Others
1.0,0.024705883,199.77832,199.77832,90,148,20.30066,1,2,Others
1.0,0.023529414,177.60649,177.60649,51,31,30.252882,1,2,Others
1.0,0.023529414,193.44351,193.44351,92,0,0.5987684,1,2,Others
1.0,0.023529414,199.77832,199.77832,103,82,13.685872,1,2,Others
1.0,0.024836605,204.00153,204.00153,99,919,21.310013,1,2,Others
1.0,0.023529416,182.8855,182.8855,62,33,39.142494,1,2,Others
1.0,0.023809524,197.96838,197.96838,139,2375,13.510366,1,2,Others
1.0,0.023529412,193.44354,193.44354,184,319,3.7920923,1,2,Others
1.0,0.022549022,161.76947,161.76947,75,0,14.170636,1,2,Others
1.0,0.02401961,177.60649,177.60649,102,72,8.321697,1,2,Others
1.0,0.02509804,199.77832,199.77832,155,610,16.905966,1,2,Others
1.0,0.026143795,204.00153,204.00153,62,100,19.44463,1,2,Others
1.0,0.02401961,177.60649,177.60649,79,766,59.774837,1,2,Others
1.0,0.023529414,177.60649,177.60649,43,731,2.3752205,1,2,Others
1.0,0.024836605,204.00153,204.00153,94,79,21.717588,1,2,Others
1.0,0.021895425,160.84631,160.84631,79,228,40.856205,1,2,Others
1.0,0.025490198,225.11755,225.11755,92,0,2.9652345,1,2,Others
1.0,0.024705883,199.77832,199.77832,103,93,2.3557856,1,2,Others
1.0,0.023529416,182.8855,182.8855,60,288,19.119987,1,2,Others
1.0,0.02392157,187.1087,187.1087,94,620,32.000713,1,2,Others
1.0,0.024509806,193.44351,193.44351,102,298,24.871305,1,2,Others
1.0,0.02418301,182.8855,182.8855,39,783,23.950205,1,2,Others
1.0,0.024509806,193.44351,193.44351,82,74,79.253365,1,2,Others
1.0,0.023529416,204.00153,204.00153,63,143,20.473608,1,2,Others
1.0,0.0254902,204.00153,204.00153,67,0,17.78478,1,1,Others
1.0,0.024089636,207.01811,207.01811,123,208,4.87124,1,1,Others
1.0,0.025000002,209.28053,209.28053,103,288,19.359753,1,1,Others
1.0,0.02392157,187.1087,187.1087,70,558,7.2809124,1,1,Others
1.0,0.025245098,209.28053,209.28053,134,918,19.894112,1,1,Others
1.0,0.024509806,193.44351,193.44351,60,155,15.429419,1,1,Others
1.0,0.023039218,160.38474,160.38474,41,249,62.943493,1,1,Others
1.0,0.024705883,212.44795,212.44795,95,79,185.01529,1,1,Others
1.0,0.022875821,159.92316,159.92316,74,70,15.567666,1,1,Others
1.0,0.023809524,188.91866,188.91866,119,1158,20.109055,1,1,Others
1.0,0.02401961,193.44351,193.44351,75,9,38.236317,1,1,Others
1.0,0.024705883,212.44795,212.44795,123,0,97.41282,1,2,Others
1.0,0.024705883,199.77832,199.77832,105,186,42.06381,1,2,Others
1.0,0.023529412,182.8855,182.8855,39,20,42.06381,1,2,Others
1.0,0.02156863,147.99207,147.99207,78,1902,9.580115,1,2,Others
1.0,0.022549022,161.76947,161.76947,54,325,124.38002,1,2,Others
1.0,0.023529414,161.76947,161.76947,52,2083,13.771325,1,2,Others
1.0,0.022352943,147.99207,147.99207,71,196,41.862476,1,2,Others
1.0,0.022875821,161.76947,161.76947,68,218,40.786457,1,2,Others
1.0,0.022875821,161.76947,161.76947,71,464,20.416605,1,2,Others
1.0,0.022058826,144.54771,144.54771,39,147,36.227234,1,2,Others
1.0,0.021568628,161.76947,161.76947,61,0,25.73167,1,1,Others
1.0,0.02392157,187.1087,187.1087,102,113,45.505333,1,1,Others
1.0,0.023039218,160.38474,160.38474,58,241,19.681877,1,1,Others
1.0,0.022058826,144.54771,144.54771,81,166,124.587074,1,1,Others
1.0,0.022549022,161.76947,161.76947,92,1208,30.877966,1,1,Others
1.0,0.022875821,161.76947,161.76947,83,121,49.309227,1,1,Others
1.0,0.022058826,144.54771,144.54771,72,113,302.0496,1,1,Others
1.0,0.020588236,127.32596,127.32596,53,104,216.75937,1,1,Others
1.0,0.022549022,161.76947,161.76947,62,0,29.402273,1,2,Others
1.0,0.022745099,187.1087,187.1087,111,547,19.75889,1,2,Others
1.0,0.022549022,193.44351,193.44351,122,136,1.7962655,1,2,Others
1.0,0.022128852,179.86891,179.86891,134,155,52.48211,1,2,Others
1.0,0.025163399,214.55956,214.55956,104,1238,36.02593,1,2,Others
1.0,0.024836605,182.8855,182.8855,81,28,14.227912,1,2,Others
1.0,0.023039218,161.76947,161.76947,50,754,49.014317,1,2,Others
1.0,0.023137257,199.77832,199.77832,92,32,37.111996,1,2,Others
1.0,0.022745099,199.77832,199.77832,134,0,21.772867,1,1,Others
1.0,0.022875821,182.8855,182.8855,70,31,88.69695,1,1,Others
1.0,0.023529414,161.76947,161.76947,74,226,21.816015,1,1,Others
1.0,0.022745099,161.76947,161.76947,59,188,96.98639,1,1,Others
1.0,0.02392157,187.1087,187.1087,98,16,162.93988,1,1,Others
1.0,0.02385621,193.44353,193.44353,91,155,43.110424,1,1,Others
1.0,0.024705883,199.77832,199.77832,123,648,26.164125,1,1,Others
1.0,0.025000002,209.28053,209.28053,103,72,93.56819,1,1,Others
1.0,0.023284314,177.6065,177.6065,124,166,48.8433,1,1,Others
1.0,0.02385621,182.8855,182.8855,111,754,30.23217,1,1,Others
1.0,0.02392157,174.43909,174.43909,102,71,87.129135,1,1,Others
1.0,0.024313727,187.1087,187.1087,113,281,82.21369,1,1,Others
1.0,0.023137257,174.43909,174.43909,64,7,70.280136,1,1,Others
1.0,0.022549022,161.76947,161.76947,69,0,21.954388,1,1,Others
1.0,0.023137257,187.1087,187.1087,101,115,51.892044,1,1,Others
1.0,0.025490198,225.11755,225.11755,111,168,47.325645,1,1,Others
1.0,0.023039218,177.60649,177.60649,62,246,87.40795,1,1,Others
1.0,0.023529416,182.8855,182.8855,84,20,16.671215,1,1,Others
1.0,0.022745099,160.66168,160.66168,71,936,143.4999,1,1,Others
1.0,0.022058826,144.54771,144.54771,72,196,11.575903,1,1,Others
1.0,0.023039218,161.76947,161.76947,58,488,50.919247,1,1,Others
1.0,0.023039218,161.76947,161.76947,63,122,107.07143,1,1,Others
1.0,0.023039216,193.44353,193.44353,145,587,20.135107,1,1,Others
1.0,0.022408964,160.9782,160.9782,115,31,16.503433,1,1,Others
1.0,0.021960786,147.99207,147.99207,95,78,23.494074,1,1,Others
1.0,0.024509806,193.44351,193.44351,91,0,55.207314,1,2,Others
1.0,0.023529414,199.77832,199.77832,143,155,89.01491,1,2,Others
1.0,0.022058824,160.38474,160.38474,70,2177,125.028145,1,2,Others
1.0,0.022222223,161.76947,161.76947,81,463,49.483833,1,2,Others
1.0,0.023039218,161.76947,161.76947,71,847,45.106182,1,2,Others
1.0,0.022875821,182.8855,182.8855,96,82,0.3992021,1,2,Others
1.0,0.022549022,177.60649,177.60649,69,80,85.02328,1,2,Others
1.0,0.022875821,182.8855,182.8855,83,52,66.66146,1,2,Others
1.0,0.024509806,177.60649,177.60649,125,0,20.528711,1,1,Others
1.0,0.024183007,182.8855,182.8855,37,145,51.093773,1,1,Others
1.0,0.023529416,182.8855,182.8855,80,42,178.42892,1,1,Others
1.0,0.024836605,204.00153,204.00153,58,1449,29.878428,1,1,Others
1.0,0.022745099,174.43909,174.43909,94,223,107.183044,1,1,Others
1.0,0.022875817,182.8855,182.8855,76,70,48.499134,1,1,Others
1.0,0.02401961,193.44351,193.44351,63,81,17.220432,1,1,Others
1.0,0.024836605,204.00153,204.00153,62,155,133.92947,1,1,Others
1.0,0.02401961,193.44351,193.44351,72,123,240.71982,1,1,Others
1.0,0.021960786,160.66168,160.66168,90,0,16.23069,1,1,Others
1.0,0.023311548,168.80817,168.80817,155,71,52.168747,1,1,Others
1.0,0.022222223,182.8855,182.8855,83,100,8.709116,1,1,Others
1.0,0.023137257,199.77832,199.77832,95,133,83.62615,1,1,Others
1.0,0.024509806,193.44351,193.44351,27,5,83.62615,1,1,Others
1.0,0.023137257,174.43909,174.43909,100,569,24.76212,1,1,Others
1.0,0.023529412,182.8855,182.8855,44,19,24.76212,1,1,Others
1.0,0.022549022,161.76947,161.76947,57,166,22.926699,1,1,Others
1.0,0.022875821,161.76947,161.76947,50,125,79.056854,1,1,Others
1.0,0.022352943,146.88428,146.88428,79,0,77.083374,1,1,Others
1.0,0.024836605,204.00153,204.00153,122,160,18.354355,1,1,Others
1.0,0.022549022,160.38474,160.38474,61,225,18.267157,1,1,Others
1.0,0.02418301,204.00153,204.00153,84,103,48.898285,1,1,Others
1.0,0.02418301,204.00153,204.00153,71,1485,15.636919,1,1,Others
1.0,0.02509804,212.44795,212.44795,88,197,115.00843,1,1,Others
1.0,0.026143795,204.00153,204.00153,95,472,8.430486,1,1,Others
1.0,0.023529412,201.36205,201.36205,132,633,5.9305654,1,1,Others
1.0,0.02509804,212.44795,212.44795,93,173,1.8581543,1,1,Others
1.0,0.022875817,159.92316,159.92316,60,167,16.836342,1,1,Others
1.0,0.02156863,127.32596,127.32596,50,177,62.655388,1,1,Others
1.0,0.022549022,161.76947,161.76947,91,0,7.0441465,1,1,Others
1.0,0.021895425,138.80713,138.80713,70,115,67.26875,1,1,Others
1.0,0.023039218,161.76947,161.76947,82,114,3.0524473,1,1,Others
1.0,0.022875821,161.76947,161.76947,81,146,64.13781,1,1,Others
1.0,0.022875821,161.76947,161.76947,83,464,71.64936,1,1,Others
1.0,0.023529414,177.60649,177.60649,64,110,64.13783,1,1,Others
1.0,0.023529414,177.60649,177.60649,80,671,11.270632,1,1,Others
1.0,0.02418301,182.8855,182.8855,95,83,32.01258,1,1,Others
1.0,0.023529414,212.44795,212.44795,102,370,4.5904517,1,1,Others
1.0,0.023529414,193.44351,193.44351,63,51,84.021965,1,1,Others
1.0,0.024509806,193.44351,193.44351,47,0,107.67176,1,2,Others
1.0,0.023202615,172.32747,172.32747,103,580,4.668231,1,2,Others
1.0,0.02401961,193.44351,193.44351,95,1059,9.861822,1,2,Others
1.0,0.023529414,193.44351,193.44351,108,445,6.900955,1,2,Others
1.0,0.024509806,193.44351,193.44351,80,817,70.039246,1,2,Others
1.0,0.024836602,196.96284,196.96284,135,515,6.4403667,1,2,Others
1.0,0.024836605,204.00153,204.00153,104,92,2.2326689,1,2,Others
1.0,0.023529416,182.8855,182.8855,79,268,70.45349,1,2,Others
1.0,0.023529414,161.76947,161.76947,61,0,21.104658,1,2,Others
1.0,0.025490198,211.57095,211.57095,102,186,135.16449,1,2,Others
1.0,0.024836605,202.53986,202.53986,73,123,33.49133,1,2,Others
1.0,0.023137257,174.43909,174.43909,112,1043,42.90201,1,2,Others
1.0,0.023529412,179.86891,179.86891,102,186,11.778776,1,2,Others
1.0,0.025000002,209.28053,209.28053,95,142,13.383826,1,2,Others
1.0,0.024836605,204.00153,204.00153,81,505,44.90664,1,2,Others
1.0,0.02418301,182.8855,182.8855,85,92,160.5374,1,2,Others
1.0,0.023529414,161.76947,161.76947,38,0,29.404198,1,1,Others
1.0,0.024929972,197.96838,197.96838,121,124,102.83376,1,1,Others
1.0,0.024183007,182.8855,182.8855,53,41,27.10149,1,1,Others
1.0,0.022549022,161.76947,161.76947,112,825,55.372864,1,1,Others
